wkt_geom	localityId	localityName	dataId	x	y	latitude	longitude	zone	altitude	horiz_precision	vert_precision	planeType	dip	dipAzimuth	strike	declination	unitId	timedate	notes
Point (739815.15486828004941344 4489009.03754855040460825)	08df869eb851ad71672a7f92d8fdf94d	03F	5dade659ba3376919b536cd0ada98323	739815.15486828	4489009.03754855	40.51715158	-6.16924414	29T	3	4.74865159	-1	Bedding	12.42929745	201.99693298	111.99693298	-0.25527954	Qtz	Wed Aug 14 16:17:49 2024	
Point (739681.11391148995608091 4488979.96943663991987705)	a6ad423af303a9d367f6aea1106ff524	03E	3686d05365a8a1ace3201babecd44bf7	739681.11391149	4488979.96943664	40.51692876	-6.17083552	29T	5.04017733	4.74865153	-1	Bedding	18.67635918	152.23364258	62.23364258	-0.25527954	Qtz	Wed Aug 14 16:09:56 2024	
Point (739686.29451892001088709 4488980.72614223044365644)	a6ad423af303a9d367f6aea1106ff524	03E	68d0c687534639fe9c133cf928948a80	739686.29451892	4488980.72614223	40.51693407	-6.17077415	29T	4.64960092	4.74865153	-1	Bedding	17.77082062	140.79496765	50.79496765	-0.25527954	Qtz	Wed Aug 14 16:09:37 2024	
Point (739688.4826065800152719 4488982.8461465397849679)	a6ad423af303a9d367f6aea1106ff524	03E	6b568e4ab778d9adaaacc96098bff5bb	739688.48260658	4488982.84614654	40.51695251	-6.17074755	29T	3.36593387	4.74865153	-1	Bedding	33.7277298	130.98274231	40.98274231	-0.25527954	Qtz	Wed Aug 14 16:09:20 2024	
Point (739685.52070536999963224 4488978.17492878995835781)	a6ad423af303a9d367f6aea1106ff524	03E	8f41794585153873c89fa6888aba03df	739685.52070537	4488978.17492879	40.51691134	-6.17078424	29T	6.91815952	4.74865153	-1	Bedding	24.18218803	117.33132935	27.33132935	-0.25527954	Qtz	Wed Aug 14 16:09:11 2024	
Point (739687.7795834899879992 4488776.30629613995552063)	db134a3ea02077342fa29f2dc59e0b46	03D	20f1957f83b4fab5d735cf86d3fdfc5f	739687.77958349	4488776.30629614	40.51509427	-6.17083402	29T	3.98179892	4.74865153	-1	Bedding	14.39416218	69.45584869	339.45584106	-0.25527954	Qtz	Wed Aug 14 15:54:08 2024	
Point (739686.41168549004942179 4488779.36263094004243612)	db134a3ea02077342fa29f2dc59e0b46	03D	c5efc0e573bbaa5da93ac02cb4f450d0	739686.41168549	4488779.36263094	40.51512217	-6.17084899	29T	4.02345349	4.74865153	-1	Bedding	13.79899216	62.54138947	332.54138184	-0.25527954	Qtz	Wed Aug 14 15:53:35 2024	
Point (739683.30617173004429787 4488772.20244641974568367)	db134a3ea02077342fa29f2dc59e0b46	03D	4ddd4b3644766d8f598615b39296e3a1	739683.30617173	4488772.20244642	40.51505864	-6.17088832	29T	3	4.74865155	-1	Bedding	7.30800104	29.90338135	299.90338135	-0.25527954	Qtz	Wed Aug 14 15:53:17 2024	
Point (739682.42919150996021926 4488769.7097121998667717)	db134a3ea02077342fa29f2dc59e0b46	03D	a90dd4a4fe5bfacb8a8458361abfb82f	739682.42919151	4488769.7097122	40.51503646	-6.1708996	29T	3.3641497	4.74865153	-1	Bedding	15.27401257	42.97801971	312.97802734	-0.25527954	Qtz	Wed Aug 14 15:53:01 2024	
Point (739681.43140562996268272 4488766.59263920038938522)	db134a3ea02077342fa29f2dc59e0b46	03D	282fa494c66c73ce5dc1d7d1f62458ce	739681.43140563	4488766.5926392	40.5150087	-6.17091254	29T	3.4754689	4.74865153	-1	Bedding	8.02586365	77.08824921	347.08825684	-0.25527954	Qtz	Wed Aug 14 15:52:49 2024	
Point (739642.9529164299601689 4488695.0200610002502799)	26f779d06017f1ba3183890196a07156	03C	e31be322eb8ba23a36604c89dfd43274	739642.95291643	4488695.020061	40.51437581	-6.17139328	29T	4.50635416	4.74865153	-1	Bedding	15.5644846	24.27864647	294.27865601	-0.25527954	Ms+Qtz	Wed Aug 14 15:42:17 2024	
Point (739643.27571147005073726 4488692.41306417994201183)	26f779d06017f1ba3183890196a07156	03C	059b06ea72c490a8ff37e316dcb684a3	739643.27571147	4488692.41306418	40.51435226	-6.17139047	29T	3.43108828	4.74865153	-1	Bedding	16.69708061	22.82037544	292.82037354	-0.25527954	Ms+Qtz	Wed Aug 14 15:42:06 2024	
Point (739641.97302734002005309 4488692.12543964013457298)	26f779d06017f1ba3183890196a07156	03C	56d9866934e178b4076ed3eb958d6799	739641.97302734	4488692.12543964	40.51435005	-6.17140593	29T	3.37004326	4.74865153	-1	Bedding	14.7363987	45.10186768	315.10186768	-0.25527954	Ms+Qtz	Wed Aug 14 15:41:49 2024	
Point (739640.17534296005032957 4488693.54598532989621162)	26f779d06017f1ba3183890196a07156	03C	1e24322ada55b5e6ac46a0e38f9ad2a8	739640.17534296	4488693.54598533	40.51436335	-6.17142659	29T	3	4.74865153	-1	Bedding	29.0036068	22.16514969	292.16516113	-0.25527954	Ms+Qtz	Wed Aug 14 15:41:24 2024	
Point (739636.93032614002004266 4488691.34299398958683014)	26f779d06017f1ba3183890196a07156	03C	6f2e64059a55d621dc8a59d6419c0751	739636.93032614	4488691.34299399	40.51434446	-6.17146568	29T	3	4.74865153	-1	Bedding	16.80279922	27.49925804	297.49926758	-0.25527954	Ms+Qtz	Wed Aug 14 15:40:50 2024	
Point (740863.43812524003442377 4488645.56311595998704433)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	6e032b9199acc5948c79b89238c18c89	740863.43812524	4488645.56311596	40.51357741	-6.15702299	29T	5.58255887	4.74865149	-1	Bedding	22.50918579	247.67851257	157.67851257	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 16:34:24 2024	
Point (740860.79175199999008328 4488650.91983061004430056)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	de3fade18992bb983c70ac225e1dbfa6	740860.791752	4488650.91983061	40.51362638	-6.15705215	29T	4.40434021	4.74865153	-1	Bedding	25.94034386	262.57733154	172.57733154	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 16:33:22 2024	
Point (740862.63128392002545297 4488655.52998469956219196)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	5c7f2c382fc87f063b93be8a6d60013a	740862.63128392	4488655.5299847	40.51366732	-6.15702871	29T	4.9109735	4.78002342	-1	Bedding	22.89635468	241.6234436	151.6234436	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 16:33:03 2024	
Point (740861.43703635002020746 4488651.98363508004695177)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	076a61712462d863a6f7460f528c94b7	740861.43703635	4488651.98363508	40.51363576	-6.15704414	29T	5.07363939	3.86483195	-1	Bedding	27.27284622	263.14108276	173.14108276	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 16:32:52 2024	
Point (740614.76270346995443106 4488883.22575218044221401)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	e1f1e90c0ef6380f441ec6d4f9be5a42	740614.76270347	4488883.22575218	40.51578802	-6.15986444	29T	3.83766085	4.74865153	-1	Bedding	25.27766228	262.43826294	172.43826294	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 16:19:14 2024	
Point (740613.93096117000095546 4488880.23723575007170439)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	eccc5d36f6a2d4d9ab9b5dff6faeaf72	740613.93096117	4488880.23723575	40.51576137	-6.15987539	29T	4.28926735	4.74865153	-1	Bedding	26.36297607	255.17364502	165.17364502	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 16:18:57 2024	
Point (740617.59434058994520456 4488886.15342460013926029)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	7387f2e51f9e863b74e423bb8500f153	740617.59434059	4488886.1534246	40.51581355	-6.15982995	29T	91.27833557	40.47037368	-1	Bedding	26.28007698	259.87432861	169.87432861	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 16:18:39 2024	
Point (740585.35733284999150783 4488519.41258438024669886)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	8c8b44563606690d145ebfcd1d84f717	740585.35733285	4488519.41258438	40.51252299	-6.16034935	29T	4.93863003	4.74865153	-1	Bedding	25.15590858	296.60397339	206.60397339	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 16:02:48 2024	
Point (740583.63140423002187163 4488516.65963541995733976)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	4c5326ec28eb4d727d50b64b0668b430	740583.63140423	4488516.65963542	40.51249872	-6.16037074	29T	3	2.8025231	-1	Bedding	26.2006073	304.85348511	214.85348511	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 16:02:32 2024	
Point (740428.32690906000789255 4488433.74133860040456057)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	a1f5ca00ad78330dfc0d87fe346494e4	740428.32690906	4488433.7413386	40.51179764	-6.16223316	29T	5.94834023	2.10782902	-1	Bedding	16.19738579	300.96710205	210.96710205	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 15:56:57 2024	
Point (740429.88787685998249799 4488434.96282216999679804)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	4a7bcdf6a4f9297fc695c9412dcbc9ca	740429.88787686	4488434.96282217	40.51180818	-6.16221429	29T	4.51383066	4.21213445	-1	Bedding	19.27471733	302.11581421	212.11581421	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 15:56:48 2024	
Point (740426.21592220000457019 4488432.68591966014355421)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	6a2fa7028162e1b64eca2b5a11479f45	740426.2159222	4488432.68591966	40.51178876	-6.16225844	29T	3	4.74865153	-1	Bedding	22.83559799	307.21670532	217.21670532	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 15:56:14 2024	
Point (740426.71887986001092941 4488433.54983625002205372)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	6b6d0d6096d3a5998d54eb6dabd5b71c	740426.71887986	4488433.54983625	40.51179638	-6.16225219	29T	4.28732263	4.74865153	-1	Bedding	20.43031311	313.59051514	223.59051514	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 15:55:53 2024	
Point (740426.4645302799763158 4488431.88352181017398834)	9a1b7e0b0dfcb2642ded889a9ca828bb	02E	3c3a48c1a7468ef12de753ae697b2c08	740426.46453028	4488431.88352181	40.51178146	-6.16225582	29T	3	2.31096396	-1	Bedding	19.01074028	321.28851318	231.28851318	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 15:54:39 2024	
Point (739914.28004232002422214 4488125.72755261044949293)	b79c85434076f658659e5b43db5b1221	02B	829dce2eb54f77637ef934e2969182cd	739914.28004232	4488125.72755261	40.50917492	-6.16841006	29T	9.00907135	7.1876602	-1	Bedding	17.47642326	39.63991928	309.6399231	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:39:32 2024	
Point (739911.93581141997128725 4488121.36898017022758722)	b79c85434076f658659e5b43db5b1221	02B	ff05a1fd8ebf598083fe7365343ed2f2	739911.93581142	4488121.36898017	40.50913638	-6.16843935	29T	4.72082615	4.28391425	-1	Bedding	26.17306709	24.10401726	294.10400391	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:38:50 2024	
Point (739907.50166197004728019 4488113.19955443032085896)	b79c85434076f658659e5b43db5b1221	02B	92e84349414110b3a30c0a44d6e0493b	739907.50166197	4488113.19955443	40.50906415	-6.16849471	29T	17.29455757	12.20581872	-1	Bedding	20.90475655	37.09262848	307.09262085	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:37:18 2024	
Point (739902.47557424998376518 4488114.22454647999256849)	b79c85434076f658659e5b43db5b1221	02B	6c76fa1b00d1b35980b648642bc8eebf	739902.47557425	4488114.22454648	40.50907483	-6.16855358	29T	3	4.74865153	-1	Bedding	24.53119469	41.81133652	311.81134033	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:36:41 2024	
Point (739896.10858639003708959 4488114.06314602959901094)	b79c85434076f658659e5b43db5b1221	02B	999710f924232e53b2fe0d68aa7cc814	739896.10858639	4488114.06314603	40.50907522	-6.1686287	29T	3	4.74865153	-1	Bedding	62.69607925	23.03539085	293.03540039	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:34:34 2024	
Point (739887.26528677996248007 4488117.69257536996155977)	b79c85434076f658659e5b43db5b1221	02B	843789db34e4a0cdd32906c4a36ddd0b	739887.26528678	4488117.69257537	40.50911043	-6.16873157	29T	4.66514244	4.74865153	-1	Bedding	48.36190414	26.0200119	296.02001953	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:31:42 2024	
Point (739885.66996216005645692 4488118.14231333043426275)	b79c85434076f658659e5b43db5b1221	02B	0fb73e5b2b10d16edbc71b7363facc14	739885.66996216	4488118.14231333	40.50911494	-6.16875021	29T	4.99522533	4.39168312	-1	Bedding	38.2238884	27.6028862	297.60287476	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:31:21 2024	
Point (739886.86075932998210192 4488118.66300521045923233)	b79c85434076f658659e5b43db5b1221	02B	5c3473abe568a9613b9dc4e5e059b5f6	739886.86075933	4488118.66300521	40.50911928	-6.16873598	29T	4.40042041	4.74865154	-1	Bedding	42.37187958	44.34263611	314.34265137	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:30:18 2024	
Point (739888.95878583996091038 4488115.12689747009426355)	b79c85434076f658659e5b43db5b1221	02B	16dd53e4c02f66a785fe248971ef8974	739888.95878584	4488115.12689747	40.50908685	-6.16871258	29T	3.57042653	4.74865153	-1	Bedding	36.48036575	24.70451736	294.70452881	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:26:30 2024	
Point (739887.55620056996122003 4488114.44608716014772654)	b79c85434076f658659e5b43db5b1221	02B	e98b696b5fde28964595d3c2aef4034e	739887.55620057	4488114.44608716	40.50908113	-6.16872937	29T	3.18475057	4.74865153	-1	Bedding	26.73799324	22.14341545	292.14343262	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:26:17 2024	
Point (739892.32465196005068719 4488116.03898375015705824)	b79c85434076f658659e5b43db5b1221	02B	a27bbe1c784b0167df99c0f50c7d22c7	739892.32465196	4488116.03898375	40.50909409	-6.16867256	29T	9.8317932	4.74865153	-1	Bedding	32.27952194	23.06888008	293.06887817	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:25:55 2024	
Point (739891.84051022003404796 4488117.74434730038046837)	b79c85434076f658659e5b43db5b1221	02B	4e1293ae7a9cd77c1d96bf5c8b5ce623	739891.84051022	4488117.7443473	40.50910957	-6.16867762	29T	5.29110442	2.39723501	-1	Bedding	31.7263279	40.47570419	310.47570801	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:25:46 2024	
Point (739892.08067579998169094 4488116.30569224990904331)	b79c85434076f658659e5b43db5b1221	02B	b017ad0071d458908f982dab5d3f7090	739892.0806758	4488116.30569225	40.50909656	-6.16867533	29T	3	2.86355599	-1	Bedding	28.04892349	27.0147171	297.01470947	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 12:25:38 2024	
Point (739781.96951276995241642 4488135.04062733985483646)	5f05606a62c7109cb60e6a8e1336e582	02A	130f7d408edd733ed8b279d838739247	739781.96951277	4488135.04062734	40.50929696	-6.16996632	29T	3.30228299	4.74865149	-1	Bedding	40.67102814	32.31682587	302.3168335	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 11:21:05 2024	
Point (739781.15109585004393011 4488136.15064003970474005)	5f05606a62c7109cb60e6a8e1336e582	02A	3e3bebf28992bbbbc5a1a0f9b8fec226	739781.15109585	4488136.15064004	40.50930718	-6.16997555	29T	3	4.74865153	-1	Bedding	36.09715271	31.93375015	301.93374634	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 11:20:46 2024	
Point (739785.00699411996174604 4488136.99967380985617638)	5f05606a62c7109cb60e6a8e1336e582	02A	adc09f6c29943be18e41350c95b05af0	739785.00699412	4488136.99967381	40.50931371	-6.16992977	29T	3	4.74865153	-1	Bedding	41.77251434	42.48324966	312.48324585	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 11:20:32 2024	
Point (739782.85088399995584041 4488135.97251844964921474)	5f05606a62c7109cb60e6a8e1336e582	02A	631c253a8dbba82cc098c8272aa79971	739782.850884	4488135.97251845	40.50930509	-6.16995558	29T	3	4.74865153	-1	Bedding	44.74871445	35.62977219	305.62976074	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 11:20:11 2024	
Point (739783.41668259003199637 4488136.14897012989968061)	5f05606a62c7109cb60e6a8e1336e582	02A	c5019ecaf81b55a55aa9ad62c91d829b	739783.41668259	4488136.14897013	40.50930651	-6.16994884	29T	3.53055345	4.74865153	-1	Bedding	28.38689423	32.44231033	302.44232178	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 11:19:45 2024	
Point (739782.27932364994194359 4488139.18895443994551897)	5f05606a62c7109cb60e6a8e1336e582	02A	ada1722e862ebfdf2d43f9170bbcadf5	739782.27932365	4488139.18895444	40.50933419	-6.1699611	29T	4.8101182	4.74865153	-1	Bedding	40.80596161	32.64957809	302.64956665	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 11:19:26 2024	
Point (739771.55765992996748537 4488136.94976738002151251)	5f05606a62c7109cb60e6a8e1336e582	02A	306fe84e9b0c13dd6ead9645e94e0ad5	739771.55765993	4488136.94976738	40.50931714	-6.17008834	29T	3.14703058	4.74865153	-1	Bedding	36.38609695	42.13694	312.13693237	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 11:18:23 2024	
Point (739770.43134651996660978 4488136.83920393977314234)	5f05606a62c7109cb60e6a8e1336e582	02A	abbc05e48fe7f20576aaec8cdb37b8f9	739770.43134652	4488136.83920394	40.50931647	-6.17010166	29T	3	4.74865153	-1	Bedding	42.82410049	38.27672958	308.2767334	-0.25527954	Qtz+Ss+Ms	Tue Aug 13 11:17:55 2024	
